CreditScore,FirstPaymentDate,MaturityDate,MSA,MIP,Units,Occupancy,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,Channel,PropertyState,PropertyType,PostalCode,LoanPurpose,OrigLoanTerm,ServicerName,MonthsDelinquent,MonthsInRepayment,EverDelinquent,FirstTimeHomebuyer_N,FirstTimeHomebuyer_Y,PPM_N,PPM_X,PPM_Y,ProductType_FRM  ,NumBorrowers_1,NumBorrowers_2
553.0,199906,202905,39900,0.0,1,1,64,43.0,78000,64.0,7.125,2,34,5,89500,0,360,2,0.0,46.0,0.0,True,False,True,False,False,True,False,True
553.0,199909,202902,45300,0.0,1,1,88,35.0,84000,88.0,7.375,2,9,5,34600,2,354,14,0.0,13.0,0.0,False,True,True,False,False,True,False,True
553.0,199910,202909,36420,0.0,1,1,77,30.0,102000,77.0,7.625,2,16,5,46500,1,360,14,0.0,37.0,0.0,True,False,False,True,False,True,False,True
554.0,199902,202901,36420,0.0,1,1,71,23.0,119000,71.0,6.25,2,51,5,25400,2,360,14,4.0,54.0,1.0,True,False,True,False,False,True,False,True
554.0,199903,202502,36420,25.0,1,1,87,34.0,93000,87.0,7.375,2,37,5,73100,1,312,14,0.0,8.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,14260,25.0,1,1,90,37.0,148000,90.0,6.875,3,14,5,83700,2,360,2,0.0,62.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,16974,25.0,1,1,90,50.0,158000,90.0,7.375,2,15,5,60000,1,360,7,0.0,35.0,0.0,True,False,False,False,True,True,False,True
554.0,199903,202902,47644,0.0,1,1,56,14.0,85000,56.0,6.25,2,23,5,48300,1,360,0,0.0,55.0,0.0,True,False,True,False,False,True,True,False
554.0,199903,202902,40140,0.0,1,1,75,25.0,87000,75.0,6.375,2,23,5,48700,0,360,0,0.0,36.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,40140,30.0,1,1,95,30.0,139000,95.0,6.875,2,38,5,97400,2,360,11,0.0,37.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,40140,30.0,1,1,95,29.0,151000,95.0,7.0,2,4,5,92500,1,360,17,0.0,53.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,41740,0.0,1,1,71,19.0,198000,71.0,7.125,3,4,5,92000,1,360,14,0.0,32.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,35644,0.0,1,1,80,29.553571428571427,76000,80.0,6.875,3,28,5,28500,2,360,14,0.0,35.0,0.0,True,False,True,False,False,True,False,True
554.0,199903,202902,35644,0.0,1,1,95,29.553571428571427,161000,95.0,5.375,3,32,5,7500,2,360,3,10.0,82.0,1.0,False,True,True,False,False,True,True,False
554.0,199903,202902,35644,30.0,1,1,95,32.0,171000,95.0,7.125,2,35,0,11200,2,360,14,1.0,41.0,1.0,False,True,True,False,False,True,True,False
554.0,199903,202902,38060,30.0,1,1,95,41.0,118000,95.0,6.875,3,3,5,85200,2,360,17,0.0,54.0,0.0,False,True,True,False,False,True,True,False
554.0,199904,202903,19740,25.0,1,1,89,19.0,110000,89.0,7.25,3,5,5,80000,1,360,9,6.0,25.0,1.0,True,False,True,False,False,True,True,False
554.0,199904,202903,31084,12.0,1,1,85,39.0,163000,85.0,6.875,2,4,5,91400,1,360,10,0.0,43.0,0.0,True,False,True,False,False,True,True,False
554.0,199904,202903,42644,0.0,1,1,78,28.0,240000,78.0,6.75,3,49,5,98000,0,360,14,0.0,27.0,0.0,True,False,True,False,False,True,False,True
554.0,199904,202903,16974,0.0,1,1,74,38.0,69000,74.0,6.625,2,4,5,95900,1,360,14,5.0,74.0,1.0,True,False,True,False,False,True,False,True
554.0,199904,202903,16974,0.0,1,1,80,26.0,117000,80.0,7.0,3,15,5,60400,1,360,10,3.0,45.0,1.0,True,False,True,False,False,True,True,False
554.0,199904,202903,35004,30.0,1,1,91,16.0,136000,91.0,7.0,2,35,5,11700,1,360,14,1.0,35.0,1.0,True,False,True,False,False,True,False,True
554.0,199904,202903,35644,25.0,1,1,89,17.0,169000,89.0,6.875,2,35,5,10400,1,360,19,2.0,54.0,1.0,True,False,True,False,False,True,False,True
554.0,199904,202903,47260,0.0,1,1,63,29.553571428571427,80000,63.0,6.875,3,47,5,23400,2,360,4,0.0,38.0,0.0,True,False,True,False,False,True,False,True
554.0,199905,202904,16700,25.0,1,1,90,23.0,87000,90.0,6.75,3,42,5,29400,2,360,14,0.0,108.0,0.0,True,False,True,False,False,True,True,False
554.0,199905,202904,28940,0.0,1,1,69,22.0,58000,69.0,6.875,2,44,5,37900,1,360,9,7.0,42.0,1.0,True,False,True,False,False,True,False,True
554.0,199905,202904,29820,30.0,1,1,93,32.0,78000,93.0,7.375,3,34,5,89100,1,360,17,0.0,55.0,0.0,True,False,True,False,False,True,False,True
554.0,199905,202904,40900,0.0,1,1,80,32.0,216000,80.0,7.0,3,4,5,95600,2,360,7,0.0,30.0,0.0,True,False,True,False,False,True,False,True
554.0,199905,202904,42044,25.0,1,1,86,32.0,137000,86.0,7.25,2,4,0,90600,1,360,10,4.0,38.0,1.0,True,False,True,False,False,True,True,False
554.0,199905,202904,33124,25.0,1,1,90,40.0,99000,90.0,7.0,3,16,5,46600,1,360,0,0.0,63.0,0.0,True,False,True,False,False,True,True,False
554.0,199905,202904,33124,30.0,1,1,95,29.553571428571427,100000,95.0,6.875,3,9,5,33000,2,360,13,18.0,42.0,1.0,True,False,True,False,False,True,True,False
554.0,199905,202904,35840,0.0,1,1,77,35.0,60000,77.0,6.875,2,9,5,34200,0,360,16,0.0,65.0,0.0,True,False,True,False,False,True,True,False
554.0,199905,202904,38060,25.0,1,1,86,42.0,224000,86.0,7.125,3,3,5,85200,1,360,17,3.0,48.0,1.0,True,False,True,False,False,True,False,True
554.0,199905,202904,39100,25.0,1,1,87,29.0,90000,87.0,7.25,2,35,5,12500,1,360,19,8.0,52.0,1.0,True,False,True,False,False,True,True,False
554.0,199905,202904,46700,25.0,1,1,88,28.0,190000,88.0,6.875,2,4,5,95600,1,360,17,0.0,45.0,0.0,True,False,True,False,False,True,True,False
554.0,199905,202904,38060,30.0,1,1,95,28.0,171000,95.0,7.0,2,3,5,85200,2,360,5,0.0,48.0,0.0,False,True,True,False,False,True,False,True
554.0,199905,202904,38060,30.0,1,1,95,39.0,211000,95.0,7.0,2,3,4,85200,2,360,19,16.0,25.0,1.0,False,True,True,False,False,True,True,False
555.0,199903,202902,13140,30.0,1,1,96,32.0,100000,96.0,6.875,2,45,5,77600,2,360,14,16.0,141.0,1.0,True,False,True,False,False,True,False,True
555.0,199903,202902,13644,25.0,1,1,87,23.0,182000,87.0,6.875,2,21,5,20900,1,360,6,51.0,68.0,1.0,True,False,True,False,False,True,False,True
555.0,199903,202902,19804,20.0,1,1,85,23.0,37000,85.0,9.0,3,23,5,48200,0,360,14,99.0,133.0,1.0,True,False,True,False,False,True,True,False
555.0,199903,202902,29820,30.0,1,1,95,46.0,132000,95.0,7.0,2,34,5,89100,2,360,2,0.0,53.0,0.0,True,False,True,False,False,True,False,True
555.0,199903,202902,42060,0.0,1,1,80,44.0,87000,80.0,7.75,2,4,5,93400,1,360,7,0.0,51.0,0.0,True,False,True,False,False,True,False,True
555.0,199903,202902,16974,25.0,1,1,90,28.0,149000,90.0,6.875,3,28,5,28600,1,360,12,107.0,210.0,1.0,True,False,True,False,False,True,True,False
555.0,199903,202902,16974,30.0,1,1,95,29.553571428571427,52000,95.0,7.0,3,15,5,60400,2,360,13,2.0,10.0,1.0,True,False,True,False,False,True,True,False
555.0,199903,202902,19124,12.0,1,1,80,14.0,93000,80.0,6.875,2,45,5,75000,1,360,14,0.0,5.0,0.0,True,False,True,False,False,True,False,True
555.0,199903,202902,19124,12.0,1,1,81,29.553571428571427,93000,81.0,6.875,3,45,5,75000,1,360,14,5.0,91.0,1.0,True,False,True,False,False,True,False,True
555.0,199904,202607,42044,30.0,1,1,93,24.0,153000,93.0,7.25,2,4,5,92800,1,328,9,1.0,48.0,1.0,True,False,True,False,False,True,False,True
555.0,199904,202903,14260,0.0,1,1,73,41.0,66000,73.0,6.75,2,14,5,83600,0,360,14,0.0,7.0,0.0,True,False,True,False,False,True,False,True
555.0,199904,202903,16740,0.0,1,1,51,20.0,60000,51.0,6.875,2,28,5,28200,1,360,14,0.0,145.0,0.0,True,False,True,False,False,True,False,True
555.0,199904,202903,19804,0.0,1,1,77,35.0,170000,77.0,6.25,2,23,5,48100,2,360,0,16.0,48.0,1.0,True,False,True,False,False,True,False,True
555.0,199904,202903,19804,25.0,1,1,90,24.0,77000,90.0,7.25,3,23,5,48100,1,360,14,0.0,11.0,0.0,True,False,True,False,False,True,False,True
555.0,199904,202903,45300,25.0,1,1,90,39.0,75000,90.0,8.625,3,9,5,33700,2,360,14,0.0,26.0,0.0,True,False,True,False,False,True,False,True
555.0,199904,202903,48424,0.0,1,1,73,34.0,120000,73.0,6.75,2,9,5,33400,2,360,12,0.0,142.0,0.0,True,False,True,False,False,True,False,True
555.0,199904,202903,26420,0.0,1,1,80,30.0,96000,80.0,7.0,2,16,5,46500,2,360,14,0.0,27.0,0.0,True,False,False,True,False,True,False,True
555.0,199904,202903,26420,30.0,1,1,95,30.0,119000,95.0,6.875,2,35,5,12700,2,360,17,16.0,85.0,1.0,True,False,True,False,False,True,False,True
555.0,199904,202903,26420,30.0,1,1,91,25.0,240000,91.0,6.625,2,45,5,77000,2,360,17,8.0,33.0,1.0,False,True,True,False,False,True,True,False
555.0,199904,202903,29420,30.0,1,1,95,30.0,115000,95.0,7.125,2,49,4,98200,2,360,18,0.0,63.0,0.0,False,True,True,False,False,True,False,True
555.0,199905,202904,29420,0.0,1,1,80,29.0,72000,80.0,7.5,3,3,5,86400,1,360,18,51.0,79.0,1.0,True,False,True,False,False,True,False,True
555.0,199905,202904,31084,0.0,1,1,56,25.0,150000,56.0,7.5,3,4,5,91000,1,360,19,37.0,56.0,1.0,True,False,True,False,False,True,True,False
555.0,199905,202904,35644,0.0,2,1,80,60.0,200000,80.0,7.0,2,35,5,11400,1,360,2,0.0,39.0,0.0,True,False,True,False,False,True,True,False
555.0,199905,202904,45300,0.0,1,1,76,24.0,128000,76.0,7.25,2,9,0,33700,1,360,7,0.0,33.0,0.0,True,False,True,False,False,True,False,True
555.0,199905,202904,12060,12.0,1,1,83,22.0,103000,83.0,6.875,2,10,5,30000,1,360,19,6.0,29.0,1.0,True,False,True,False,False,True,False,True
555.0,199905,202904,49020,30.0,1,1,95,34.0,79000,95.0,7.25,2,47,5,22600,2,360,19,9.0,43.0,1.0,False,True,True,False,False,True,False,True
556.0,199902,202901,46140,12.0,1,1,82,29.553571428571427,55000,82.0,6.875,3,37,5,74000,1,360,10,23.0,25.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,22744,30.0,1,1,95,43.0,119000,95.0,8.0,3,9,5,33300,2,360,10,0.0,29.0,0.0,True,False,True,False,False,True,True,False
556.0,199903,202902,25540,25.0,1,1,90,22.0,146000,90.0,6.875,3,6,5,6100,1,360,17,0.0,52.0,0.0,True,False,True,False,False,True,False,True
556.0,199903,202902,31084,0.0,1,1,63,18.0,100000,63.0,6.875,3,4,5,91700,1,360,0,20.0,49.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,31084,0.0,1,1,75,32.0,110000,75.0,6.875,2,4,5,90600,0,360,2,0.0,36.0,0.0,True,False,True,False,False,True,False,True
556.0,199903,202902,36740,0.0,1,1,80,22.0,122000,80.0,6.875,2,9,4,32800,1,360,5,7.0,41.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,12060,0.0,1,1,79,33.0,59000,79.0,7.25,3,40,5,700,1,360,14,85.0,189.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,12060,30.0,1,1,95,30.0,105000,95.0,7.0,2,36,5,45300,2,360,19,21.0,61.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,12060,0.0,1,1,77,29.553571428571427,73000,77.0,6.625,2,10,5,30000,1,360,14,34.0,211.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,14484,25.0,1,0,90,40.0,164000,90.0,8.625,3,20,5,2000,2,360,14,0.0,14.0,0.0,True,False,True,False,False,True,False,True
556.0,199903,202902,16974,0.0,1,1,77,22.0,139000,77.0,6.625,2,15,5,60500,1,360,8,10.0,61.0,1.0,True,False,True,False,False,True,False,True
556.0,199903,202902,24860,25.0,1,1,90,29.553571428571427,122000,90.0,6.75,3,42,5,29600,2,360,14,0.0,192.0,0.0,True,False,True,False,False,True,False,True
556.0,199903,202902,31140,0.0,1,1,97,28.0,43000,97.0,6.75,3,18,5,40200,2,360,14,6.0,29.0,1.0,False,True,True,False,False,True,True,False
556.0,199903,202902,49020,25.0,1,1,90,29.0,65000,90.0,6.75,2,47,5,22600,2,360,2,1.0,58.0,1.0,False,True,False,True,False,True,True,False
556.0,199904,202903,12060,0.0,1,1,76,27.0,94000,76.0,6.75,3,10,5,30200,1,360,3,0.0,116.0,0.0,True,False,True,False,False,True,True,False
556.0,199904,202903,14060,0.0,1,1,77,44.0,96000,77.0,7.0,3,15,5,61700,1,360,13,1.0,51.0,1.0,True,False,True,False,False,True,False,True
556.0,199904,202903,28020,0.0,1,1,52,25.0,70000,52.0,6.875,2,23,5,49000,0,360,6,48.0,175.0,1.0,True,False,True,False,False,True,False,True
556.0,199904,202903,31084,25.0,1,1,88,43.0,110000,88.0,6.75,2,4,0,90000,1,360,2,0.0,25.0,0.0,True,False,True,False,False,True,False,True
556.0,199904,202903,33780,0.0,1,1,85,59.0,143000,85.0,7.0,2,23,5,48100,2,360,0,2.0,24.0,1.0,True,False,True,False,False,True,True,False
556.0,199904,202903,35084,0.0,1,1,54,17.0,143000,54.0,6.875,2,32,0,7000,1,360,14,0.0,125.0,0.0,True,False,True,False,False,True,True,False
556.0,199904,202903,38940,0.0,1,1,73,36.0,185000,73.0,7.25,3,9,5,34900,0,360,0,0.0,44.0,0.0,True,False,True,False,False,True,False,True
556.0,199904,202903,40140,0.0,1,1,73,29.0,150000,73.0,6.875,2,4,5,92500,1,360,10,0.0,19.0,0.0,True,False,True,False,False,True,False,True
556.0,199904,202903,31540,0.0,1,1,74,51.0,99000,74.0,7.0,2,50,5,53700,1,360,14,0.0,42.0,0.0,True,False,True,False,False,True,False,True
556.0,199904,202903,39140,0.0,1,1,75,19.0,75000,75.0,7.0,3,3,5,86300,0,360,15,25.0,53.0,1.0,True,False,True,False,False,True,False,True
556.0,199904,202903,12100,0.0,1,1,64,16.0,54000,64.0,7.0,3,15,5,61900,1,360,14,5.0,49.0,1.0,True,False,True,False,False,True,False,True
556.0,199904,202903,12100,12.0,1,1,85,37.0,96000,85.0,7.0,2,32,5,8400,2,360,14,73.0,171.0,1.0,False,True,True,False,False,True,False,True
556.0,199904,202903,36740,30.0,1,1,94,41.0,144000,94.0,7.0,2,9,4,32800,2,360,19,0.0,22.0,0.0,False,True,True,False,False,True,True,False
556.0,199905,202904,16974,25.0,1,1,90,22.0,126000,90.0,6.75,3,15,5,60000,2,360,19,0.0,51.0,0.0,True,False,True,False,False,True,False,True
556.0,199905,202904,28140,0.0,1,1,73,30.0,125000,73.0,6.875,3,25,5,64100,2,360,2,4.0,177.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,29820,25.0,1,1,87,34.0,119000,87.0,7.25,3,34,5,89000,1,360,19,3.0,49.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,31084,25.0,1,1,89,25.0,193000,89.0,7.5,2,4,5,93500,1,360,17,1.0,32.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,33124,30.0,1,1,93,35.0,117000,93.0,6.75,2,9,5,33100,2,360,2,0.0,45.0,0.0,True,False,True,False,False,True,False,True
556.0,199905,202904,38060,0.0,1,1,80,40.0,90000,80.0,7.0,2,3,4,85300,2,360,10,12.0,55.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,38900,25.0,1,1,86,54.0,124000,86.0,7.0,2,38,5,97200,1,360,10,0.0,52.0,0.0,True,False,True,False,False,True,True,False
556.0,199905,202904,12060,0.0,1,1,78,36.0,85000,78.0,7.0,2,51,5,25300,1,360,14,4.0,34.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,12060,25.0,1,1,89,17.0,75000,89.0,6.625,2,10,5,30000,1,360,6,57.0,82.0,1.0,True,False,True,False,False,True,True,False
556.0,199905,202904,12540,0.0,1,1,75,41.0,151000,75.0,6.875,2,4,5,93500,1,360,17,5.0,44.0,1.0,True,False,True,False,False,True,False,True
556.0,199905,202904,17140,0.0,1,1,67,28.0,60000,67.0,7.0,2,36,5,45100,0,360,14,0.0,34.0,0.0,True,False,True,False,False,True,False,True
556.0,199905,202904,25420,20.0,1,1,57,47.0,55000,57.0,8.5,3,39,5,17100,0,360,14,0.0,50.0,0.0,True,False,True,False,False,True,True,False
556.0,199905,202904,33460,12.0,1,1,82,48.0,125000,82.0,7.25,3,24,5,55300,1,360,17,11.0,50.0,1.0,True,False,True,False,False,True,True,False
556.0,199905,202904,31084,0.0,1,1,65,60.0,90000,65.0,7.25,2,4,0,90000,2,360,2,0.0,23.0,0.0,False,True,True,False,False,True,False,True
556.0,199905,202904,38300,30.0,1,1,95,34.0,122000,95.0,6.75,3,39,5,15200,2,360,19,0.0,45.0,0.0,False,True,True,False,False,True,False,True
556.0,199905,202904,41180,25.0,1,1,89,35.0,153000,89.0,7.125,2,25,4,63300,2,360,17,14.0,64.0,1.0,False,True,True,False,False,True,False,True
556.0,199905,202904,45300,30.0,1,1,95,40.0,182000,95.0,7.0,2,9,5,33500,2,360,18,2.0,69.0,1.0,False,True,True,False,False,True,False,True
556.0,199905,202904,12060,0.0,1,1,95,29.553571428571427,157000,95.0,5.125,3,32,5,7500,2,360,3,0.0,41.0,0.0,False,True,True,False,False,True,False,True
556.0,199907,202906,12060,25.0,1,1,95,32.0,39000,95.0,7.125,2,42,5,29600,2,360,14,0.0,5.0,0.0,False,True,True,False,False,True,True,False
557.0,199903,202902,12060,12.0,1,1,80,19.0,167000,80.0,7.125,2,10,5,30000,1,360,12,3.0,148.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,16974,0.0,1,1,80,29.553571428571427,224000,80.0,6.75,2,15,5,60000,1,360,0,0.0,2.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,23420,25.0,1,1,88,39.0,86000,88.0,6.875,3,4,5,93600,1,360,10,12.0,58.0,1.0,True,False,True,False,False,True,True,False
557.0,199903,202902,31140,0.0,1,1,80,31.0,134000,80.0,6.875,2,18,5,40200,2,360,8,0.0,27.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,32820,12.0,1,1,84,40.0,125000,84.0,6.75,2,44,5,38100,1,360,14,23.0,210.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,35644,35.0,2,1,95,50.0,247000,95.0,6.875,2,35,5,10300,2,360,2,1.0,25.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,40380,0.0,1,1,56,43.0,74000,56.0,7.5,3,35,5,14500,1,360,14,170.0,212.0,1.0,True,False,True,False,False,True,True,False
557.0,199903,202902,41940,0.0,1,1,49,41.0,178000,49.0,6.75,2,4,5,95100,1,360,14,0.0,35.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,42044,0.0,1,1,78,45.0,163000,78.0,6.75,2,4,5,92700,1,360,2,0.0,14.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,12100,0.0,1,1,63,26.0,60000,63.0,9.0,2,40,5,700,0,360,14,21.0,124.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,12100,25.0,1,1,90,23.0,77000,90.0,6.75,3,29,5,58300,1,360,17,0.0,77.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,12100,25.0,1,2,90,3.0,87000,90.0,6.75,2,32,5,8400,1,360,14,15.0,57.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,16974,25.0,1,1,88,15.0,106000,88.0,7.25,2,15,5,60400,1,360,3,7.0,72.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,28140,30.0,1,1,94,29.553571428571427,54000,94.0,7.5,3,25,5,64100,1,360,14,0.0,14.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,33340,30.0,1,1,93,35.0,67000,93.0,7.25,2,50,0,53200,1,360,19,1.0,60.0,1.0,True,False,True,False,False,True,True,False
557.0,199903,202902,33460,0.0,1,1,76,46.0,80000,76.0,6.375,3,24,5,55100,1,360,2,2.0,62.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,34940,25.0,1,1,90,15.0,92000,90.0,7.0,2,9,5,34100,1,360,14,1.0,53.0,1.0,True,False,True,False,False,True,False,True
557.0,199903,202902,38060,30.0,1,1,95,20.0,116000,95.0,7.25,2,3,5,85000,1,360,14,0.0,29.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,44100,0.0,1,1,79,15.0,116000,79.0,7.25,2,15,5,62700,1,360,14,0.0,63.0,0.0,True,False,True,False,False,True,False,True
557.0,199903,202902,15804,30.0,1,1,95,29.553571428571427,119000,95.0,6.625,3,42,5,29600,2,360,13,6.0,71.0,1.0,True,False,True,False,False,True,True,False
557.0,199904,202903,15804,0.0,1,1,63,26.0,100000,63.0,7.0,2,32,4,8000,2,360,10,0.0,54.0,0.0,True,False,True,False,False,True,True,False
557.0,199904,202903,16740,0.0,1,1,80,37.0,78000,80.0,7.0,3,28,5,28200,1,360,5,1.0,46.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202903,22180,25.0,1,1,90,43.0,89000,90.0,7.0,3,28,5,28300,1,360,3,17.0,85.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202903,26420,30.0,1,1,90,30.0,80000,90.0,6.875,3,45,5,77500,2,360,17,14.0,89.0,1.0,True,False,True,False,False,True,True,False
557.0,199904,202903,29820,25.0,1,1,86,38.0,192000,86.0,7.0,3,34,4,89100,1,360,19,2.0,27.0,1.0,True,False,True,False,False,True,True,False
557.0,199904,202903,31084,25.0,1,1,87,18.0,131000,87.0,7.0,2,4,5,90600,1,360,10,33.0,76.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202903,33460,0.0,1,1,75,25.0,95000,75.0,6.75,3,24,5,55400,1,360,17,2.0,46.0,1.0,True,False,True,False,False,True,True,False
557.0,199904,202903,40140,25.0,1,2,89,28.0,183000,89.0,7.625,2,4,4,92200,1,360,2,32.0,88.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202903,42060,0.0,1,1,75,36.0,106000,75.0,7.0,2,4,4,93400,1,360,7,23.0,42.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202903,19124,0.0,1,1,37,32.0,51000,37.0,7.125,2,48,5,5100,1,360,14,8.0,50.0,1.0,True,False,False,True,False,True,False,True
557.0,199904,202903,19124,0.0,1,1,75,44.0,65000,75.0,6.875,2,14,5,83600,0,360,14,1.0,106.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202509,19124,30.0,1,1,92,16.0,117000,92.0,7.0,2,45,5,75200,1,318,3,9.0,124.0,1.0,True,False,True,False,False,True,False,True
557.0,199904,202803,16974,25.0,1,1,86,15.0,94000,86.0,6.875,2,15,0,60500,1,348,15,0.0,7.0,0.0,True,False,True,False,False,True,False,True
557.0,199904,202903,14860,0.0,1,1,75,29.553571428571427,66000,75.0,6.875,3,6,5,6600,1,360,4,0.0,51.0,0.0,True,False,True,False,False,True,True,False
557.0,199904,202903,22380,12.0,1,1,82,18.0,118000,82.0,7.375,2,3,5,86000,1,360,19,0.0,53.0,0.0,True,False,True,False,False,True,False,True
557.0,199904,202903,29820,25.0,1,1,88,24.0,103000,88.0,7.0,2,34,4,89100,1,360,13,0.0,60.0,0.0,True,False,True,False,False,True,False,True
557.0,199905,202904,16740,30.0,1,1,95,23.0,157000,95.0,7.0,2,28,5,28200,2,360,14,17.0,104.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,16740,30.0,1,1,95,42.0,147000,95.0,7.0,2,28,4,28000,2,360,11,0.0,25.0,0.0,True,False,True,False,False,True,False,True
557.0,199905,202904,29820,25.0,1,1,88,27.0,125000,88.0,7.375,2,34,5,89100,1,360,2,0.0,61.0,0.0,True,False,True,False,False,True,True,False
557.0,199905,202904,31084,25.0,1,1,89,41.0,142000,89.0,7.0,3,4,5,91700,1,360,4,0.0,54.0,0.0,True,False,True,False,False,True,False,True
557.0,199905,202904,33460,12.0,1,1,83,36.0,91000,83.0,7.0,2,24,5,55300,1,360,2,18.0,49.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,35380,0.0,1,1,70,11.0,93000,70.0,8.5,2,19,5,70400,0,360,7,62.0,70.0,1.0,True,False,False,False,True,True,False,True
557.0,199905,202904,35980,0.0,1,1,71,19.0,109000,71.0,7.25,2,6,5,6300,1,360,10,1.0,85.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,40900,25.0,1,1,90,38.0,166000,90.0,7.125,2,4,5,95600,2,360,18,0.0,60.0,0.0,True,False,True,False,False,True,False,True
557.0,199905,202904,41740,17.0,1,0,78,34.0,98000,78.0,6.875,2,4,5,92100,1,360,7,0.0,60.0,0.0,True,False,False,False,True,True,True,False
557.0,199905,202904,45460,25.0,1,1,90,45.0,51000,90.0,7.0,2,16,5,47800,2,360,14,0.0,49.0,0.0,True,False,True,False,False,True,True,False
557.0,199905,202904,28020,0.0,1,1,75,23.0,83000,75.0,7.0,3,14,5,83300,0,360,14,2.0,157.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,28020,0.0,1,1,71,32.0,56000,71.0,7.375,3,23,5,49000,0,360,18,30.0,210.0,1.0,True,False,True,False,False,True,True,False
557.0,199905,202904,29820,0.0,1,1,38,31.0,91000,38.0,7.125,2,34,5,89100,0,360,2,4.0,48.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,44600,0.0,1,1,70,28.0,52000,70.0,7.25,3,36,5,43900,0,360,11,1.0,22.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,45300,0.0,1,1,77,29.553571428571427,240000,77.0,7.0,3,9,5,33700,2,360,9,39.0,45.0,1.0,True,False,True,False,False,True,True,False
557.0,199905,202904,47644,0.0,1,1,71,48.0,138000,71.0,6.75,2,23,5,48000,1,360,14,37.0,160.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,47894,0.0,1,0,44,28.0,190000,44.0,7.875,2,7,5,20000,2,360,13,0.0,54.0,0.0,True,False,True,False,False,True,True,False
557.0,199905,202904,48900,0.0,1,1,59,29.553571428571427,59000,59.0,6.75,3,28,5,28400,1,360,3,1.0,78.0,1.0,True,False,True,False,False,True,False,True
557.0,199905,202904,35660,25.0,1,1,90,41.0,87000,90.0,7.125,3,23,5,49100,2,360,19,0.0,20.0,0.0,False,True,True,False,False,True,False,True
557.0,199905,202904,40060,30.0,1,1,95,36.0,112000,95.0,6.625,2,47,5,23200,2,360,19,0.0,30.0,0.0,False,True,True,False,False,True,False,True
558.0,199903,202902,36500,0.0,1,1,75,26.0,77000,75.0,6.75,2,49,5,98500,1,360,10,0.0,63.0,0.0,True,False,True,False,False,True,True,False
558.0,199903,202902,39900,30.0,1,1,95,45.0,165000,95.0,7.0,3,34,5,89500,2,360,3,0.0,70.0,0.0,True,False,True,False,False,True,False,True
558.0,199903,202902,41620,30.0,1,1,95,37.0,63000,95.0,6.625,2,46,0,84100,2,360,17,26.0,94.0,1.0,True,False,True,False,False,True,False,True
558.0,199903,202902,10900,0.0,1,1,62,41.0,77000,62.0,7.125,3,15,5,60900,1,360,14,26.0,75.0,1.0,True,False,False,True,False,True,True,False
